"Latitude","Mean","CI_lower","CI_upper"
21.6,-15.0560126527201,-17.7220460402329,-12.3899792652073
21.55,-12.7195321454814,-15.0348894568187,-10.404174834144
21.5,-13.4182485796216,-15.3968098103416,-11.4396873489017
21.45,-15.1282142998879,-17.8378340330113,-12.4185945667644
21.4,-10.3948537399067,-12.1459331149073,-8.64377436490602
21.35,-15.5600512999755,-18.0298553511271,-13.0902472488238
21.3,-15.5097114865471,-18.4379880829567,-12.5814348901375
21.25,-12.7486911002274,-15.3115945695842,-10.1857876308705
21.2,-18.2279999533014,-22.2259009614426,-14.2300989451601
21.15,-13.3688461440359,-15.6766008357011,-11.0610914523708
21.1,-13.693867403592,-15.8591858888445,-11.5285489183394
21.05,-11.7087283211981,-13.5435894426479,-9.87386719974828
21,-13.1561308806829,-15.5833190560702,-10.7289427052955
20.95,-12.0374054046297,-13.8992762748339,-10.1755345344256
20.9,-11.0021924655785,-12.9971617446258,-9.00722318653117
20.85,-11.6624684185733,-13.8876467699302,-9.43729006721635
20.8,-11.3514473555904,-14.0087917160578,-8.69410299512291
20.75,-10.6014864486013,-12.8884905786855,-8.31448231851703
20.7,-11.2232099019773,-13.585919616766,-8.86050018718853
20.65,-11.461269867572,-13.9202441521322,-9.00229558301173
20.6,-14.5592222525531,-17.3413383390524,-11.7771061660538
20.55,-13.2651851804208,-16.4722994889584,-10.0580708718831
20.5,-11.5201796253775,-14.0161470039766,-9.02421224677845
20.45,-11.903881537826,-14.7141113589603,-9.09365171669181
20.4,-9.26031917262267,-10.7916072422559,-7.72903110298944
20.35,-11.9516249802196,-14.2982236700154,-9.60502629042391
20.3,-10.9671763914144,-13.4203525293934,-8.51400025343542
20.25,-10.1057948254144,-12.2326139352135,-7.97897571561537
20.2,-12.5201538371734,-15.2621472519428,-9.77816042240401
20.15,-8.87748692166158,-10.6109833932948,-7.14399045002834
20.1,-12.2374842807463,-14.4364331700093,-10.0385353914833
20.05,-12.3992592258152,-14.583847505795,-10.2146709458354
20,-9.70775511155703,-11.107204437251,-8.30830578586309
19.95,-13.9813432267019,-16.6409338423443,-11.3217526110596
19.9,-8.26578945760129,-9.68211721921537,-6.84946169598722
19.85,-12.3026808715485,-14.7672989875612,-9.83806275553577
19.8,-10.5749289433679,-12.8096837955407,-8.34017409119517
19.75,-9.71412560099845,-11.1801947053042,-8.24805649669271
19.7,-12.4283111301065,-14.2381748955439,-10.618447364669
19.65,-11.5875892746096,-13.8360012124234,-9.33917733679577
19.6,-11.6083409938498,-13.3954807729318,-9.82120121476776
19.55,-10.3667136244651,-12.0759048815995,-8.65752236733064
19.5,-8.89324896839223,-10.055734654812,-7.73076328197249
19.45,-11.6436035781428,-13.4605663440424,-9.82664081224313
19.4,-11.6877550635259,-13.8890821407426,-9.48642798630915
19.35,-14.4988517382285,-16.8589564388913,-12.1387470375656
19.3,-14.2838819140435,-17.6313101956719,-10.9364536324151
19.25,-11.5518442081807,-13.634603909854,-9.46908450650729
19.2,-13.0065581624245,-14.9893687619995,-11.0237475628495
19.15,-12.123732085362,-14.4672004774915,-9.78026369323252
19.1,-15.5150264463925,-18.2925178704386,-12.7375350223464
19.05,-11.5697354627034,-13.3149914938573,-9.82447943154952
19,-12.5489011103042,-14.6258908973437,-10.4719113232647
18.95,-14.7286145656358,-17.2999097744964,-12.1573193567752
18.9,-9.66726825131876,-11.1086099295313,-8.22592657310626
18.85,-14.2391534787874,-16.9150832618989,-11.5632236956758
18.8,-10.8868279044106,-12.6856958902975,-9.08795991852363
18.75,-10.3151941320145,-12.408455203275,-8.22193306075392
18.7,-14.4478536045769,-17.1905195431312,-11.7051876660226
18.65,-10.0953539857163,-11.8591013462863,-8.33160662514623
18.6,-12.4758209017342,-14.606104867779,-10.3455369356894
18.55,-10.3535622103308,-11.8829166605935,-8.82420776006808
18.5,-11.1012000224988,-12.692083024752,-9.5103170202455
18.45,-13.677085063786,-15.8916051801266,-11.4625649474453
18.4,-10.760956517939,-12.4935085474363,-9.02840448844168
18.35,-11.3293617221111,-13.2914040469679,-9.36731939725423
18.3,-12.153644437674,-15.0963280686449,-9.21096080670312
18.25,-10.2981497805057,-12.2150408551421,-8.38125870586923
18.2,-13.2621459007231,-15.4260787259125,-11.0982130755338
18.15,-9.99720933141058,-11.4647762774826,-8.52964238533855
18.1,-13.0077470240769,-15.2505022809662,-10.7649917671876
18.05,-10.7002833699921,-12.5037848012957,-8.89678193868841
18,-10.726969742325,-12.64285585694,-8.81108362771008
17.95,-13.090418634633,-15.0658386385449,-11.1149986307211
17.9,-11.1652966110525,-13.4374147559327,-8.89317846617236
17.85,-15.9051207314979,-18.8873105432511,-12.9229309197447
17.8,-11.9256872096898,-13.9265878452488,-9.92478657413083
17.75,-10.7098446462419,-12.6228039422302,-8.79688535025366
17.7,-14.2619101236041,-17.3742428051988,-11.1495774420094
17.65,-11.1827805412161,-12.8217153298742,-9.54384575255801
17.6,-16.8749450720274,-20.1293356949422,-13.6205544491125
17.55,-13.2903774103279,-16.5723357939109,-10.0084190267448
17.5,-12.6411046570297,-15.3954922936808,-9.88671702037853
17.45,-13.6134463292731,-15.9595852746254,-11.2673073839208
17.4,-13.783387184063,-16.4138540235525,-11.1529203445734
17.35,-16.1066279331612,-19.2288370238311,-12.9844188424913
17.3,-16.5247894507882,-20.3922785180005,-12.6573003835758
17.25,-14.5128272244248,-17.4947107026602,-11.5309437461895
17.2,-18.2558426583249,-21.3654326916168,-15.1462526250329
17.15,-14.9242639918315,-17.7677234060821,-12.0808045775809
17.1,-15.9403488264354,-19.4282875380197,-12.4524101148511
17.05,-13.9008195955164,-16.7770412109751,-11.0245979800577
17,-15.5944974160108,-18.1964155626049,-12.9925792694166
16.95,-21.1047617831716,-24.3592917386494,-17.8502318276937
16.9,-10.6205814261379,-12.7931426037264,-8.44802024854945
16.85,-14.9208163664911,-18.0432220629993,-11.7984106699828
16.8,-13.9353006412606,-17.1047964308574,-10.7658048516638
16.75,-15.0790450031754,-17.8842224597501,-12.2738675466007
16.7,-17.0964739614656,-20.9524687147204,-13.2404792082109
16.65,-9.82324471053211,-11.3980853246473,-8.24840409641696
16.6,-15.2279166979327,-17.769509731071,-12.6863236647944
16.55,-11.4429697020939,-13.4483140024825,-9.43762540170526
16.5,-11.4438505164808,-13.3620737816598,-9.5256272513018
16.45,-16.0418633021738,-18.8477637470175,-13.2359628573302
16.4,-11.7821935209536,-14.0277398781702,-9.53664716373698
16.35,-15.9780952901513,-18.4207198948086,-13.535470685494
16.3,-13.4862856886536,-15.8631473430846,-11.1094240342225
16.25,-14.4100621566639,-17.3967270871941,-11.4233972261338
16.2,-13.3099999753458,-16.6376782867307,-9.98232166396088
16.15,-12.3338636512106,-15.2696694158763,-9.39805788654489
16.1,-16.1209016268859,-19.2008381769057,-13.0409650768661
16.05,-13.5128800370544,-15.9914402304421,-11.0343198436667
16,-16.8410809895879,-22.146172400594,-11.5359895785819
15.95,-15.2498990033913,-19.5250922069746,-10.974705799808
15.9,-13.4370175900526,-17.3830415786149,-9.4909936014903
15.85,-18.9395614091895,-22.3594609629573,-15.5196618554218
15.8,-14.3058261042704,-17.8571652001751,-10.7544870083656
15.75,-11.8935922797661,-14.0715886106582,-9.71559594887393
15.7,-17.65008615985,-21.8897518069951,-13.4104205127048
15.65,-19.002142877451,-23.597346919165,-14.406938835737
15.6,-21.5695145373206,-27.1906621646201,-15.948366910021
15.55,-14.2627523745487,-18.2070285380124,-10.318476211085
15.5,-14.6387705927348,-18.4011801020062,-10.8763610834634
15.45,-20.6856923291316,-24.7365216723846,-16.6348629858786
15.4,-15.3644928044059,-19.1159929208613,-11.6129926879506
15.35,-16.8040876432329,-19.8294072747953,-13.7787680116705
15.3,-14.7892537480637,-18.416299762458,-11.1622077336694
15.25,-14.7398275618987,-18.4125050292017,-11.0671500945958
15.2,-17.0250386794986,-20.5916156575958,-13.4584617014014
15.15,-13.551495256825,-16.5096372943096,-10.5933532193404
15.1,-18.0882400674522,-22.3466502648652,-13.8298298700392
15.05,-13.1787596633152,-15.8188191311489,-10.5387001954816
15,-17.6076146455123,-22.2969467765843,-12.9182825144403
14.95,-20.8483784384019,-25.0823752643925,-16.6143816124112
14.9,-12.5513836314328,-15.5142546020286,-9.58851266083691
14.85,-18.3865383294912,-22.2423168305128,-14.5307598284696
14.8,-14.6542139159129,-17.7012858650609,-11.6071419667648
14.75,-12.7232051306428,-15.5962549788353,-9.85015528245037
14.7,-17.8765289141866,-22.3806072767455,-13.3724505516277
14.65,-16.6601985632781,-20.6172978089552,-12.703099317601
14.6,-16.836056276723,-20.7253123033166,-12.9468002501294
14.55,-13.3921428891745,-15.9744775788714,-10.8098081994777
14.5,-13.937248313662,-16.8821865718765,-10.9923100554475
14.45,-14.3519539890019,-17.5259903386012,-11.1779176394026
14.4,-11.908518475436,-14.0181130511055,-9.79892389976652
14.35,-13.4679999919874,-15.7821610780621,-11.1538389059128
14.3,-12.0818385553083,-14.3734336610527,-9.79024344956385
14.25,-13.5707296348165,-16.7641339878278,-10.3773252818052
