"Latitude","Mean","CI_lower","CI_upper"
26.2,0.322101023813177,0.298906975024473,0.345295072601882
26.15,0.343084229004322,0.315435188576875,0.37073326943177
26.1,0.306262396451118,0.279469506914789,0.333055285987447
26.05,0.280634568644495,0.254640320572252,0.306628816716737
26,0.305453716379901,0.285738022478746,0.325169410281056
25.95,0.297422739916614,0.276742304164626,0.318103175668603
25.9,0.285005240482962,0.262800409080112,0.307210071885812
25.85,0.289572323731418,0.269063614246917,0.310081033215919
25.8,0.303101310786489,0.282274224322484,0.323928397250494
25.75,0.29125831591571,0.270492959256454,0.312023672574967
25.7,0.322950877560752,0.30197634785176,0.343925407269744
25.65,0.297765188697559,0.273801786458955,0.321728590936162
25.6,0.283928257329711,0.261250154521484,0.306606360137937
25.55,0.290938424315278,0.268076725389054,0.313800123241503
25.5,0.332887236521333,0.31453268703241,0.351241786010256
25.45,0.326678808967147,0.306590147332278,0.346767470602015
25.4,0.325124124598921,0.305211696612169,0.345036552585672
25.35,0.30835980899759,0.288537162518853,0.328182455476326
25.3,0.311276551969349,0.289393750625435,0.333159353313263
25.25,0.326833857305197,0.305968779351993,0.347698935258401
25.2,0.318982710386783,0.298310032057538,0.339655388716027
25.15,0.309910190519359,0.289881089640057,0.329939291398662
25.1,0.328287623228981,0.304866472195508,0.351708774262455
25.05,0.331271017889659,0.30853904593712,0.354002989842199
25,0.304583911768154,0.281966120345682,0.327201703190627
24.95,0.337969066875596,0.315346535931845,0.360591597819347
24.9,0.334577543265003,0.308519588765074,0.360635497764932
24.85,0.333797740454717,0.311890654935287,0.355704825974148
24.8,0.328208591248239,0.306067262528143,0.350349919968335
24.75,0.336368789173552,0.312067169369687,0.360670408977416
24.7,0.351449440680141,0.325606088208139,0.377292793152144
24.65,0.329075325341498,0.307125715050483,0.351024935632514
24.6,0.322201141269144,0.298646215904745,0.345756066633543
24.55,0.314389653237803,0.287204201716926,0.341575104758679
24.5,0.30914807195918,0.287429386300316,0.330866757618043
24.45,0.334783228326764,0.313079556806908,0.35648689984662
24.4,0.340230232247939,0.316530031685318,0.363930432810561
24.35,0.330612875651687,0.30818250491019,0.353043246393184
24.3,0.329274730906925,0.307465619383299,0.351083842430552
24.25,0.30832748300352,0.289636428385187,0.327018537621854
24.2,0.290201629314404,0.271731018603317,0.308672240025492
24.15,0.301948905832344,0.283307088856119,0.320590722808569
24.1,0.324891763151084,0.305375496941282,0.344408029360886
24.05,0.31602574565516,0.29746311553372,0.3345883757766
24,0.331277584374781,0.313531275933483,0.349023892816079
23.95,0.337868401269589,0.31913918515993,0.356597617379247
23.9,0.338697965095114,0.320806362107813,0.356589568082414
23.85,0.340883939434388,0.319847673655654,0.361920205213122
23.8,0.357330740144504,0.340856090786351,0.373805389502658
23.75,0.346377447785926,0.329021127933862,0.36373376763799
23.7,0.357356046289206,0.341631155299598,0.373080937278813
23.65,0.343694740745167,0.328706126595981,0.358683354894354
23.6,0.354181638300153,0.340566595915333,0.367796680684973
23.55,0.34572639165499,0.331008851872505,0.360443931437474
23.5,0.336649891390812,0.323301858299264,0.34999792448236
23.45,0.335046356361184,0.318233708350839,0.351859004371529
23.4,0.328869665058347,0.311628700540181,0.346110629576512
23.35,0.315480304253727,0.299569523214551,0.331391085292902
23.3,0.322616995811424,0.305481215415052,0.339752776207796
23.25,0.355520981115599,0.339003364329968,0.37203859790123
23.2,0.329057153849151,0.313627506525193,0.344486801173109
23.15,0.329179777613962,0.312575313014624,0.345784242213301
23.1,0.322697865023639,0.305364734746576,0.340030995300701
