,-1 year,,,+1 year,,,+3 years,,,+5 years,,
Latitude,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper
11.05,0.322868713,-0.705826785,1.35156421,-1.013556204,-2.61144712,0.584334712,-1.856662232,-4.361117727,0.647793264,-3.639498863,-6.633973343,-0.645024383
11,1.063623013,0.094894185,2.032351841,-0.072549279,-1.39457153,1.249472971,-1.378856251,-3.369190052,0.61147755,-1.592142148,-4.204233427,1.019949131
10.95,0.645111249,-0.090292103,1.3805146,-0.089279495,-1.395523135,1.216964145,-2.164691068,-4.248063487,-0.081318649,-4.159129956,-6.790778233,-1.52748168
10.9,-0.54777787,-1.473302258,0.377746517,-2.103947412,-3.523375389,-0.684519435,-2.763526626,-4.976253322,-0.55079993,-2.110833139,-4.72539853,0.503732251
10.85,0.51965123,-0.124171724,1.163474184,-1.146395515,-2.304486264,0.011695234,-0.23629702,-2.181224364,1.708630324,1.212359244,-1.299500541,3.724219029
10.8,0.430583992,-0.216792304,1.077960288,-0.781451358,-1.949926371,0.387023654,-0.642927877,-2.682115873,1.396260119,-0.778459621,-3.225553677,1.668634435
10.75,0.147268192,-0.498580677,0.79311706,-0.908755568,-2.109423035,0.291911899,-2.535140795,-4.625281392,-0.445000198,-2.237507187,-4.853896437,0.378882064
10.7,0.624015009,-0.115912471,1.363942489,-0.078828004,-1.34841004,1.190754031,0.339873406,-1.683897516,2.363644327,0.849705095,-1.640486221,3.339896411
10.65,0.082636227,-0.637533006,0.80280546,-1.155446623,-2.481429883,0.170536636,-0.399569095,-2.47744222,1.67830403,-0.790226866,-3.347321702,1.76686797
10.6,-0.329446989,-1.022822069,0.363928092,-1.341546956,-2.785534214,0.102440302,-1.362375117,-3.397587679,0.672837444,-0.877498095,-3.379574532,1.624578343
10.55,0.383578502,-0.276991964,1.044148967,-0.660793629,-1.956457051,0.634869792,-1.956435658,-4.197359054,0.284487737,-2.51496317,-5.313763411,0.283837071
10.5,-0.038264736,-0.729094284,0.652564812,-1.883845385,-3.222082639,-0.545608131,-1.433305487,-3.340621934,0.474010961,-0.709166059,-3.139620277,1.721288159
10.45,-0.320755075,-0.983641189,0.342131038,-1.654958693,-2.723808171,-0.586109215,-0.599480627,-2.449559139,1.250597884,-0.382739455,-2.870717889,2.105238979
10.4,0.089162454,-0.615378011,0.793702919,-0.840499695,-2.204323598,0.523324209,-1.185196414,-3.210416356,0.840023528,-1.70422641,-4.16906723,0.760614411
10.35,0.12608386,-0.525471543,0.777639263,-1.751032023,-2.904656531,-0.597407516,-1.936356044,-3.823883607,-0.048828481,-1.92825692,-4.187299393,0.330785553
10.3,0.648591184,-0.069267132,1.366449501,-0.780841606,-2.02062382,0.458940607,-0.168734947,-2.232270537,1.894800642,-1.446528899,-3.909852351,1.016794553
10.25,0.22767602,-0.464493658,0.919845698,-1.701965247,-3.008601758,-0.395328737,-2.393873623,-4.4014167,-0.386330547,-3.753144554,-6.240794937,-1.265494171
10.2,0.236675866,-0.445224297,0.918576029,-1.488055806,-2.695686634,-0.280424979,-2.266516004,-4.221847374,-0.311184635,-4.670767086,-7.327182874,-2.014351298
10.15,0.530279159,-0.017749981,1.0783083,-0.321135014,-1.332868201,0.690598172,-1.393051492,-3.088497893,0.302394909,-6.616758872,-8.939463095,-4.294054648
10.1,0.736880434,0.112453605,1.361307263,-0.529008516,-1.636683172,0.578666139,-2.345316928,-4.110082386,-0.580551469,-5.017042354,-7.404495197,-2.629589511
10.05,0.715566197,0.113919297,1.317213098,-1.176266882,-2.259791806,-0.092741958,-2.782619593,-4.679720079,-0.885519107,-4.490032282,-6.93337897,-2.046685593
10,0.12458822,-0.596094129,0.845270569,-1.629842556,-2.827588498,-0.432096614,-3.291687033,-5.225093597,-1.358280469,-4.60714962,-7.118738443,-2.095560797
9.95,0.578809924,-0.125941024,1.283560872,-1.023433506,-2.227534169,0.180667157,-4.120273425,-6.198226694,-2.042320156,-6.140494217,-8.763400878,-3.517587557
9.9,-0.194859996,-0.868073903,0.478353912,-1.732764923,-2.99558473,-0.469945117,-2.352615438,-4.229384503,-0.475846372,-3.28825588,-5.783838496,-0.792673263
9.85,-0.092790597,-0.644066966,0.458485772,-2.51469523,-3.67960138,-1.34978908,-4.812615173,-6.631255215,-2.99397513,-6.387749123,-8.799571329,-3.975926917
9.8,0.839228827,0.175497085,1.502960569,-0.182489212,-1.312254858,0.947276433,-2.855395384,-4.757135323,-0.953655445,-5.654042521,-8.153084389,-3.155000654
9.75,-0.177336081,-0.747869696,0.393197534,-2.072518083,-3.322733656,-0.822302511,-4.498406477,-6.449527176,-2.547285779,-5.942438241,-8.338529836,-3.546346646
9.7,-0.492361371,-1.115714555,0.130991813,-1.235274282,-2.246867716,-0.223680849,-4.335299817,-6.300437353,-2.370162282,-5.361645562,-7.833593967,-2.889697157
9.65,-0.211164805,-0.855184336,0.432854725,-2.275982845,-3.453230501,-1.098735188,-5.580868742,-7.458219575,-3.703517909,-7.783496993,-10.18593376,-5.381060223
9.6,-0.206125448,-0.848485026,0.436234129,-1.751195407,-2.803276921,-0.699113892,-4.938316236,-6.864158256,-3.012474216,-7.892388179,-10.50885209,-5.275924263
9.55,0.166924522,-0.422467146,0.756316189,-0.43825886,-1.474496087,0.597978367,-3.093804166,-5.001904372,-1.185703961,-5.369845611,-7.798616579,-2.941074644
9.5,0.126981976,-0.508029857,0.761993809,-0.584381374,-1.751782078,0.58301933,-1.641609244,-3.63930432,0.356085833,-4.161103243,-6.595187617,-1.727018869
9.45,-0.240251413,-0.861399925,0.380897098,-1.447543648,-2.519357939,-0.375729358,-2.973225267,-5.090296739,-0.856153795,-6.102554629,-8.76247958,-3.442629679
9.4,0.228105997,-0.501950334,0.958162327,-1.154587135,-2.521269824,0.212095554,-1.011235948,-2.859474767,0.83700287,-3.651736548,-6.291747427,-1.011725669
9.35,0.077154989,-0.636755776,0.791065754,-0.975645739,-2.329249308,0.37795783,-3.266170035,-5.405138466,-1.127201604,-7.542217726,-10.32570885,-4.758726599
9.3,0.000528356,-0.64735321,0.648409922,-1.116332889,-2.372477331,0.139811553,-2.205666829,-4.208308318,-0.203025339,-5.931702252,-8.693769796,-3.169634707
9.25,-0.314648021,-1.109252143,0.479956101,-1.817591924,-3.147897709,-0.487286139,-3.450278463,-5.509546774,-1.391010151,-6.529892372,-9.340456712,-3.719328032
9.2,-0.477783154,-1.206441672,0.250875365,-1.418239407,-2.732477868,-0.104000946,-3.331778335,-5.495767731,-1.16778894,-4.066455877,-6.650856049,-1.482055706
9.15,-0.649010395,-1.178445228,-0.119575562,-1.670191076,-2.700166062,-0.640216091,-3.851664869,-5.869530788,-1.83379895,-6.696019755,-9.397406397,-3.994633113
9.1,-0.471848396,-1.2569528,0.313256008,-1.389122384,-2.598721214,-0.179523554,-4.790993192,-6.829796875,-2.752189509,-7.834995085,-10.53118754,-5.138802631
9.05,0.082099709,-0.532708432,0.696907849,-1.456551776,-2.567726242,-0.345377311,-5.54733907,-7.54690694,-3.5477712,-8.981571485,-11.62149712,-6.341645848
9,-0.395214248,-1.003092202,0.212663706,-1.907184272,-3.031051545,-0.783316999,-5.385758283,-7.438928853,-3.332587712,-8.991006542,-11.78430128,-6.197711802
8.95,-0.277069964,-0.841548537,0.287408609,-2.224348496,-3.246413623,-1.202283369,-4.603419698,-6.604697346,-2.602142049,-8.317955351,-11.04860131,-5.587309392
8.9,-0.675915653,-1.368052634,0.016221327,-2.898596141,-4.021864567,-1.775327715,-5.521226576,-7.512852523,-3.529600629,-8.153936562,-10.74148652,-5.566386605
8.85,-0.458541162,-1.263017936,0.345935611,-3.012422912,-4.367083932,-1.657761892,-6.455939474,-8.658130038,-4.253748909,-8.254297685,-10.90105119,-5.607544174
8.8,-0.543084567,-1.263796018,0.177626884,-2.920372076,-4.081135223,-1.759608929,-5.251864659,-7.181303652,-3.322425666,-6.136063186,-8.40505529,-3.867071082
8.75,-0.176518956,-0.915094119,0.562056208,-2.376069719,-3.516456901,-1.235682536,-5.048247487,-7.125936563,-2.970558412,-7.224882323,-9.612249164,-4.837515483
8.7,-0.738251252,-1.507003552,0.030501048,-1.687287897,-2.904472617,-0.470103177,-4.652032581,-6.536013271,-2.768051891,-6.635434151,-9.05750898,-4.213359322
8.65,-0.579141896,-1.408323879,0.250040087,-2.252876181,-3.348614928,-1.157137435,-3.8742787,-5.863058372,-1.885499028,-5.942893095,-8.345784317,-3.540001874
8.6,-0.41688539,-1.094446782,0.260676002,-2.11245748,-3.279387711,-0.945527248,-4.086905861,-5.856439777,-2.317371944,-5.917461418,-8.229271947,-3.60565089
8.55,-0.602474484,-1.248587653,0.043638686,-0.776091185,-1.832582902,0.280400532,-1.904025993,-3.623263925,-0.184788062,-4.548033085,-6.768214893,-2.327851278
8.5,0.478105611,-0.337722664,1.293933887,-0.22169614,-1.437710465,0.994318185,-1.502457072,-3.385713281,0.380799136,-2.938062504,-5.345982734,-0.530142274
8.45,-0.32104095,-1.344113584,0.702031683,-1.569127327,-2.714441046,-0.423813607,-2.010816082,-3.983729646,-0.037902519,-4.693805135,-7.137975391,-2.249634878
8.4,0.638091672,-0.029376084,1.305559427,-1.264917358,-2.505828665,-0.024006051,-3.737591576,-5.576483151,-1.898700002,-7.373675368,-9.761174619,-4.986176117
8.35,0.11509676,-0.589047845,0.819241365,-0.932188514,-2.091416078,0.227039051,-1.104406751,-2.964945737,0.756132234,-5.519358163,-8.004392446,-3.03432388
8.3,0.238763783,-0.437942968,0.915470534,-1.109883951,-2.366067305,0.146299402,-2.398497543,-4.244323062,-0.552672023,-4.066566987,-6.18062839,-1.952505583
8.25,0.213038158,-0.519745051,0.945821368,-1.538095139,-2.787229846,-0.288960432,-3.408284352,-5.373515801,-1.443052903,-4.111264034,-6.392237018,-1.83029105
8.2,0.427878256,-0.295012419,1.150768931,-0.573823295,-1.813261497,0.665614906,-2.295660035,-4.26449832,-0.32682175,-5.248708525,-7.742971934,-2.754445117
8.15,-0.369249774,-1.201097615,0.462598067,-1.996619029,-3.254196935,-0.739041123,-4.709820081,-6.62914788,-2.790492282,-7.88747056,-10.34990711,-5.425034014
8.1,-0.250528908,-1.00904387,0.507986053,-3.502916494,-4.774171156,-2.231661832,-6.245203403,-8.100606876,-4.389799929,-7.338111314,-9.736225757,-4.93999687
8.05,0.24293614,-0.494777211,0.980649491,-2.300394675,-3.589116938,-1.011672412,-3.786433999,-5.763286208,-1.809581791,-7.255914978,-9.798085131,-4.713744825
8,0.264763248,-0.504946992,1.034473488,-2.001252798,-3.322806134,-0.679699462,-3.480120768,-5.494802976,-1.46543856,-7.821094521,-10.37712418,-5.265064866
7.95,0.801745338,0.077095912,1.526394765,-1.662811578,-2.993116537,-0.332506618,-2.809103852,-4.745285252,-0.872922452,-6.764067569,-9.229928861,-4.298206277
7.9,0.657695239,-0.227609594,1.543000072,-1.399989518,-2.759289968,-0.040689068,-3.33599322,-5.364817911,-1.307168529,-8.429373514,-11.17951134,-5.679235689
7.85,0.33061603,-0.39578098,1.057013041,-2.521387737,-3.771528351,-1.271247123,-4.588338421,-6.58710219,-2.589574651,-8.669793145,-11.27584119,-6.063745099
7.8,0.127853713,-0.678634482,0.934341908,-1.875664883,-3.247824973,-0.503504792,-2.4663092,-4.557365371,-0.37525303,-6.615137194,-9.261182697,-3.969091692
7.75,0.059495563,-0.98973083,1.108721955,-1.341239734,-2.904283604,0.221804136,-5.341152819,-7.454655124,-3.227650513,-8.091267156,-10.85246194,-5.330072378
7.7,0.320716925,-0.680145287,1.321579137,-1.661211473,-3.230945654,-0.091477291,-3.12065036,-5.246979927,-0.994320793,-5.904132694,-8.454547861,-3.353717527
7.65,-0.489843938,-1.64376538,0.664077504,-2.109045683,-3.919782471,-0.298308895,-4.487786986,-6.698940142,-2.27663383,-6.60847381,-9.185734152,-4.031213469
7.6,1.903762144,0.998846914,2.808677374,-1.943280666,-3.501119903,-0.385441429,-3.231434096,-5.428663839,-1.034204353,-5.099528904,-7.793838545,-2.405219263
7.55,0.972415607,-0.011860127,1.95669134,0.03046223,-1.441286399,1.502210858,-2.011278222,-4.27690452,0.254348077,-6.009976699,-8.827002539,-3.192950859
7.5,0.815122842,-0.014272615,1.644518299,-0.837688132,-2.443967318,0.768591053,-3.960403337,-6.12631601,-1.794490664,-5.76558556,-8.339618262,-3.191552858
7.45,0.773484041,-0.242210589,1.789178671,0.330874391,-1.007393879,1.669142662,-1.509086464,-3.664484355,0.646311426,-3.95590452,-6.426601604,-1.485207436
7.4,0.982382465,-0.02155119,1.986316121,-0.217705048,-1.863991738,1.428581643,-3.24042525,-5.320054731,-1.160795769,-4.961333807,-7.674744203,-2.24792341
7.35,0.95087629,-0.106558168,2.008310748,0.302374355,-1.097277709,1.702026419,-3.164741525,-5.25066215,-1.0788209,-4.577790576,-7.23802772,-1.917553432
7.3,0.226569953,-0.627916147,1.081056052,-1.486645697,-2.882477479,-0.090813915,-3.498845568,-5.755343498,-1.242347637,-5.650821965,-8.441576493,-2.860067437
7.25,0.508743819,-0.425579238,1.443066876,-1.437807356,-2.881943095,0.006328383,-3.477481953,-5.752831458,-1.202132448,-3.575186354,-6.115650737,-1.03472197
7.2,-0.64529541,-1.662283485,0.371692666,-0.992451117,-2.506674266,0.521772032,-4.432664241,-6.548627588,-2.316700894,-7.993229308,-10.66018711,-5.326271509
7.15,0.626851601,-0.249461479,1.503164682,-0.922480832,-2.425537229,0.580575565,-3.777439661,-6.05491848,-1.499960843,-6.559059699,-9.307402633,-3.810716766
7.1,0.718472144,-0.340129804,1.777074092,-0.705656536,-2.192108992,0.780795921,-4.66920936,-6.831910328,-2.506508391,-6.814866118,-9.502668282,-4.127063953
7.05,0.998592808,0.16114981,1.836035806,-0.154034931,-1.675074515,1.367004652,-3.041168711,-5.374994264,-0.707343158,-5.182831148,-7.858648904,-2.507013392
7,0.341438655,-0.659995431,1.34287274,-0.880531272,-2.279403188,0.518340644,-1.821707255,-3.857039994,0.213625484,-7.040400093,-9.880029792,-4.200770394
6.95,0.95689679,0.165617085,1.748176496,0.017612933,-1.47310281,1.508328676,-2.177510102,-4.377159145,0.02213894,-5.304180259,-8.066757071,-2.541603447
6.9,0.505466661,-0.587182715,1.598116036,-0.367184739,-1.82659559,1.092226112,-2.9194426,-5.12231501,-0.71657019,-5.101291688,-7.714068695,-2.488514681
6.85,0.832034843,-0.114076161,1.778145846,0.014596009,-1.411546537,1.440738556,-1.558665358,-3.559906759,0.442576043,-6.137018412,-8.618958736,-3.655078088
6.8,2.058412217,1.185184942,2.931639492,2.063573625,0.577800094,3.549347155,0.089234926,-2.016324081,2.194793933,-6.111819071,-8.580237247,-3.643400895
6.75,-0.314850181,-1.31818348,0.688483118,-0.263612542,-1.668492425,1.141267341,-1.131946434,-3.135778765,0.871885896,-5.470122649,-7.899493981,-3.040751317
6.7,0.169045207,-0.808990029,1.147080444,-0.926254298,-2.133559766,0.28105117,-1.879290928,-3.748460864,-0.010120992,-5.514021775,-7.935458705,-3.092584844
6.65,1.13249269,0.164134705,2.100850674,0.098327387,-1.154537723,1.351192496,-1.358060657,-3.449677026,0.733555711,-7.164888283,-9.639939117,-4.68983745
6.6,0.340544723,-0.522195725,1.203285172,-1.18219117,-2.657047175,0.292664834,-3.089230259,-5.254974118,-0.9234864,-6.795716067,-9.341377865,-4.250054269
6.55,0.30639746,-0.582331779,1.195126698,-1.204157621,-2.734152982,0.325837741,-3.073424669,-5.176901223,-0.969948115,-7.815634605,-10.55719071,-5.074078505
6.5,1.176022988,0.254618554,2.097427422,-2.446276741,-3.878699693,-1.013853789,-5.611281008,-7.908272508,-3.314289507,-10.22865396,-13.05263576,-7.404672153
6.45,0.6326053,-0.310382434,1.575593035,-1.481150397,-2.917478156,-0.044822638,-4.342719481,-6.500702427,-2.184736535,-10.85054031,-13.53245327,-8.168627352
6.4,0.977296222,-0.25759206,2.212184504,-1.029375047,-2.552499086,0.493748993,-3.94873915,-6.364276879,-1.53320142,-8.652967885,-11.45668801,-5.849247761
6.35,1.295524306,0.032626569,2.558422043,-1.568553238,-3.427661277,0.290554801,-3.341854012,-5.702798479,-0.980909544,-7.564734405,-10.40891854,-4.720550264
6.3,0.821363597,-0.161255038,1.803982232,-0.464784598,-1.916581919,0.987012722,-3.494518039,-5.852085434,-1.136950644,-7.165904297,-10.04727742,-4.284531176
6.25,1.646544827,0.485743445,2.807346208,-0.45445659,-2.022999647,1.114086468,-2.886342431,-5.077488686,-0.695196175,-4.456715652,-7.208852628,-1.704578675
6.2,1.160660242,0.111549582,2.209770901,-0.108360999,-1.706628121,1.489906123,-3.621437255,-5.935608368,-1.307266143,-4.932931035,-7.586821849,-2.279040221
6.15,1.213258161,0.173189673,2.25332665,-0.914212669,-2.648567111,0.820141773,-2.062096097,-4.395670744,0.271478551,-6.205509821,-9.106472432,-3.304547211
6.1,1.149154862,0.05594334,2.242366383,-0.364497445,-2.018250018,1.289255128,-3.498608094,-5.834874192,-1.162341997,-7.112839144,-9.892015278,-4.33366301
6.05,0.683942922,-0.619225037,1.98711088,-0.871529241,-2.807919934,1.064861451,-3.849090738,-6.435654249,-1.262527228,-5.285571105,-8.261706372,-2.309435838
6,0.876558893,-0.308207726,2.061325512,-1.529847115,-3.3875458,0.327851569,-2.608677475,-5.202893654,-0.014461296,-8.086149705,-11.0551766,-5.117122806
5.95,0.774303414,-0.275828781,1.824435608,0.233598492,-1.400106155,1.867303138,-4.178683373,-6.697427335,-1.659939412,-9.674950997,-12.62612462,-6.723777373
5.9,0.105450233,-0.956235925,1.16713639,-1.310438589,-2.92453712,0.303659942,-4.173204836,-6.722262332,-1.624147339,-8.837753195,-11.75630852,-5.919197872
5.85,0.051564236,-1.361944514,1.465072986,-1.363095729,-3.141574708,0.41538325,-3.361486627,-5.909274834,-0.813698421,-7.698888968,-10.67037797,-4.727399964
5.8,0.662865944,-0.260501272,1.586233161,-1.088170036,-2.810202496,0.633862424,-1.466146975,-3.860951764,0.928657813,-6.194642373,-8.88862218,-3.500662566
5.75,1.323622778,0.046702161,2.600543394,-0.364121855,-1.980303172,1.252059462,-3.503877666,-5.946983418,-1.060771914,-4.86631358,-7.875944565,-1.856682594
5.7,0.469571355,-0.59998303,1.53912574,-0.529414898,-2.181357417,1.122527621,-1.566267168,-4.104192173,0.971657836,-5.025313832,-8.356678936,-1.693948729
5.65,1.001481761,-0.473180131,2.476143654,-1.706005102,-3.795635243,0.383625038,-4.702213481,-7.604528766,-1.799898197,-7.641700809,-11.20003283,-4.083368786
5.6,0.139620511,-1.13239562,1.411636643,-0.7645493,-2.768723963,1.239625363,-6.81865517,-9.98013773,-3.657172611,-9.995508923,-13.25093191,-6.740085935
5.55,0.742386007,-0.765351041,2.250123055,1.162939601,-1.226368715,3.552247918,-2.688223924,-5.711925059,0.335477211,-5.923414296,-9.258517366,-2.588311225
5.5,-0.446442232,-1.88482409,0.991939625,-1.793731704,-3.996812618,0.409349209,-3.77096668,-6.836546098,-0.705387261,-7.122857376,-11.02679827,-3.218916483
5.45,0.228724356,-1.296107183,1.753555894,-1.975578165,-4.221153979,0.269997648,-4.469467186,-7.726170086,-1.212764285,-9.600185361,-13.48043428,-5.719936437
5.4,-0.981740769,-2.520807103,0.557325565,-3.334128206,-5.199435075,-1.468821337,-5.636412793,-8.278638605,-2.994186982,-9.605837208,-13.07146212,-6.140212296
5.35,0.95094516,-0.118342626,2.020232945,-1.638169944,-3.61064585,0.334305963,-4.178170174,-7.260353035,-1.095987314,-8.708736058,-12.40092406,-5.016548053
5.3,-0.733149235,-2.262255423,0.795956952,-3.54902821,-5.83454376,-1.26351266,-9.378376281,-12.68449876,-6.072253806,-9.553385736,-13.07748095,-6.029290526
5.25,0.128246866,-1.079539005,1.336032736,-0.74770605,-2.865521838,1.370109737,-4.318294293,-7.228150193,-1.408438392,-4.203049572,-7.627409797,-0.778689348
5.2,0.253872664,-0.844121677,1.351867005,0.978566552,-0.545746416,2.50287952,-1.025362409,-3.847996277,1.797271458,-1.425931517,-4.507919065,1.656056031
5.15,0.823296847,-0.581299575,2.227893269,-0.019869025,-1.988905634,1.949167584,-1.367718482,-4.247594641,1.512157677,-3.674132563,-6.729690997,-0.618574128
5.1,1.469828884,-0.142664442,3.082322211,1.441312796,-0.565017258,3.44764285,-1.634426749,-4.338036876,1.069183379,-4.228318502,-7.426886924,-1.02975008
5.05,0.40573214,-0.858191879,1.669656159,0.24444158,-1.89980064,2.3886838,-1.529315424,-4.510604712,1.451973864,-4.164903793,-7.857093809,-0.472713777
5,1.489214374,0.119951165,2.858477582,0.340683579,-1.779801299,2.461168456,-1.95371603,-4.97712403,1.069691971,-2.948202035,-6.658623938,0.762219869
4.95,0.824272132,-0.613247983,2.261792247,-0.221295957,-2.259614418,1.817022503,-2.630792286,-5.256427915,-0.005156657,-4.132151969,-7.54240285,-0.721901089
4.9,0.43360004,-0.91896227,1.786162351,-1.467536837,-3.249045737,0.313972062,-2.096770242,-4.986807511,0.793267028,-6.292974504,-9.746329751,-2.839619257
4.85,0.910838641,-0.332150535,2.153827817,1.211496684,-0.806662103,3.22965547,-1.364306063,-3.838015263,1.109403137,-5.480121028,-8.689630382,-2.270611673
4.8,1.63612542,0.386243711,2.886007128,1.699656152,-0.328357676,3.727669981,-1.306635105,-3.798216298,1.184946089,-4.70037626,-8.067747402,-1.333005117
4.75,1.302172609,-0.269879416,2.874224635,0.969864041,-0.923992601,2.863720683,-3.297198528,-6.220425266,-0.373971789,-6.011504958,-9.495069859,-2.527940058
4.7,1.895564785,0.376496068,3.414633502,2.438496618,0.357775287,4.519217949,-0.550938069,-3.211891529,2.110015391,-4.792721663,-8.323587395,-1.261855931
4.65,1.793841886,-0.138376831,3.726060602,0.910783743,-1.323759506,3.145326991,-3.65382891,-6.820585212,-0.487072608,-4.601515317,-7.964025855,-1.239004779
4.6,1.367104034,0.022421126,2.711786943,0.568208036,-1.749545996,2.885962068,-1.660066004,-5.03056055,1.710428542,-7.879559387,-11.88441277,-3.874706008
4.55,0.958586028,-0.631461464,2.548633519,-0.551038533,-2.868651461,1.766574396,-4.804836078,-7.753557981,-1.856114176,-6.287669139,-10.22098418,-2.354354096
4.5,1.674256475,0.275990801,3.072522148,1.861410762,-0.582359644,4.305181169,-2.068507882,-5.394229688,1.257213925,-3.254957522,-6.941715222,0.431800179
4.45,1.419882291,0.068476624,2.771287958,-0.3993231,-2.400090391,1.601444191,-1.738017334,-5.20543819,1.729403523,-7.448486709,-11.54955858,-3.347414841
4.4,0.500601397,-1.4585593,2.459762094,-0.161939086,-2.075831273,1.751953102,-2.702291435,-5.849253447,0.444670577,-6.325602923,-10.05512921,-2.596076635
4.35,0.992127651,-0.398255958,2.382511261,0.557431825,-1.500845718,2.615709368,-6.466880519,-10.24802256,-2.685738477,-10.08538223,-14.54509716,-5.625667304
4.3,1.315978116,-0.316670923,2.948627154,-0.597424409,-2.975109558,1.780260741,-5.980803893,-9.522822053,-2.438785732,-9.646828808,-13.84880585,-5.44485177
4.25,2.051281938,0.673388616,3.429175259,-1.031288375,-3.288452662,1.225875911,-2.408905979,-5.710440328,0.89262837,-7.680541128,-11.85296063,-3.508121627
4.2,0.023843196,-1.263448777,1.31113517,-2.67865266,-4.632839018,-0.724466301,-5.224113626,-8.636827607,-1.811399644,-7.674589667,-12.02852993,-3.320649407
4.15,-0.17754332,-1.654989769,1.299903129,-2.492269086,-4.695540699,-0.288997472,-7.097259979,-10.67421832,-3.520301641,-9.951251562,-14.22019268,-5.682310449
4.1,0.120700537,-1.37992344,1.621324515,0.332749259,-2.262784536,2.928283054,-5.71144566,-9.414599444,-2.008291876,-8.631360284,-12.91161123,-4.351109336
4.05,0.596044847,-1.161150235,2.353239929,0.603177185,-2.136395313,3.342749682,-1.475461417,-5.198684099,2.247761266,-3.667014682,-8.003953608,0.669924244
4,0.377913738,-1.000026797,1.755854273,-0.737234072,-2.798980034,1.324511889,-0.494085282,-4.264496072,3.276325509,0.214845284,-3.875792131,4.305482698
3.95,0.949138349,-0.467476766,2.365753464,-2.053069788,-4.683852608,0.577713032,-2.095523346,-5.538734497,1.347687805,-3.501345635,-7.837320556,0.834629286
3.9,0.910825757,-0.861094781,2.682746295,0.809565377,-1.308508821,2.927639575,0.668945789,-2.841793549,4.179685127,-0.199913069,-4.472931247,4.073105108
3.85,0.52384884,-1.228182762,2.275880441,-1.840900553,-4.658221373,0.976420267,-3.164038646,-6.86895393,0.540876639,-3.256574629,-7.620515876,1.107366617
3.8,0.710590035,-1.062151233,2.483331303,-3.150184605,-5.880120886,-0.420248324,-1.902870114,-5.234911306,1.429171078,-2.93430073,-7.090676374,1.222074914
3.75,0.019359979,-1.55278242,1.591502377,-1.130318585,-3.652207149,1.39156998,0.164375685,-3.132752448,3.461503818,0.382033828,-3.978415107,4.742482763
3.7,-0.13372898,-2.052549136,1.785091177,-2.919226291,-5.35438893,-0.484063652,-2.12165838,-5.279483374,1.036166615,-1.034277967,-5.342544699,3.273988765
3.65,-0.170770232,-1.472571635,1.131031171,0.883619644,-1.50399958,3.271238869,1.25007837,-2.124330489,4.62448723,4.672533532,0.143325721,9.201741342
3.6,-1.041855166,-2.651476587,0.567766255,-4.195225205,-6.960142327,-1.430308084,-0.473209763,-4.448638369,3.502218842,3.178085303,-1.29476754,7.650938145
3.55,0.997628191,-1.068788961,3.064045343,-3.683978243,-6.475824899,-0.892131588,-6.185369772,-10.76882506,-1.601914488,-1.687431095,-6.448830293,3.073968104
3.5,-0.58076917,-2.040557281,0.87901894,-2.787815306,-5.554374135,-0.021256478,-4.203837913,-8.40328377,-0.004392055,-1.828578782,-7.015994805,3.358837241
3.45,2.954405971,0.762611124,5.146200818,-0.867147665,-4.013622667,2.279327337,-3.947845409,-8.594161209,0.698470391,0.111835728,-5.239462122,5.463133578
3.4,-0.823038584,-2.583312946,0.937235778,-1.781968896,-5.825137705,2.261199913,-2.354566037,-7.033927632,2.324795557,-0.200158313,-6.358537335,5.958220708
3.35,-0.211347557,-2.885796898,2.463101785,-4.772518246,-9.416946209,-0.128090284,-1.509389817,-7.410155753,4.391376119,2.578223691,-2.863481907,8.01992929
3.3,-0.780660332,-3.387658718,1.826338054,-4.226839416,-8.354636596,-0.099042237,-5.582525317,-10.5771725,-0.587878135,-4.54574508,-10.70526074,1.613770576
3.25,-1.861260341,-4.509676155,0.787155473,-4.141704417,-7.943445714,-0.33996312,-0.809021145,-6.525513906,4.907471617,1.864280799,-4.33617556,8.064737158
3.2,1.276063424,-1.68364088,4.235767728,-2.789617397,-6.537815212,0.958580418,-6.527203057,-13.06890977,0.014503656,1.61272042,-4.809858286,8.035299125
3.15,-1.569215196,-4.284408683,1.145978292,-2.699944309,-6.000299033,0.600410415,-6.349840491,-12.0782472,-0.62143378,-0.223321832,-6.978391607,6.531747944
3.1,-0.030405216,-2.742292507,2.681482074,-2.021958633,-6.268648294,2.224731029,-5.775539841,-11.4974383,-0.053641386,0.393601752,-5.817305628,6.604509131
3.05,-1.013953328,-3.572141905,1.544235249,-5.454972763,-10.40858197,-0.501363552,-3.699577391,-11.93591138,4.536756598,9.669289504,2.217957388,17.12062162
3,-4.295909331,-7.383014455,-1.208804208,-9.772607865,-15.20018481,-4.34503092,-7.373497393,-14.76926723,0.022272439,4.218528416,-2.75991114,11.19696797
2.95,-2.466191288,-5.79900075,0.866618173,-5.175231059,-9.826528173,-0.523933944,-0.632209503,-7.583215811,6.318796805,1.272764733,-6.357520324,8.903049789
2.9,-0.770089333,-4.632354174,3.092175508,-1.753496714,-6.690279512,3.183286084,1.548998641,-5.345519509,8.44351679,-1.016748658,-8.78292402,6.749426705
