"Latitude","Mean","CI_lower","CI_upper"
23.85,-25.0919230891726,-31.6077425067374,-18.5761036716078
23.8,-27.6572414020012,-34.1551785212144,-21.1593042827881
23.75,-32.4857470163669,-39.8283420394334,-25.1431519933004
23.7,-31.404888677597,-38.7676918023702,-24.0420855528239
23.65,-30.46708734999,-37.014398363749,-23.9197763362311
23.6,-30.5969027022345,-36.8968269283885,-24.2969784760804
23.55,-25.8395145409605,-31.0924566162218,-20.5865724656991
23.5,-27.5160376859021,-32.7098729544244,-22.3222024173797
23.45,-30.7835293899345,-38.3210261427302,-23.2460326371389
23.4,-27.0138460420645,-34.0549273855868,-19.9727646985423
23.35,-29.1563855632242,-36.1235461028618,-22.1892250235866
23.3,-29.3366264177778,-37.8443750449473,-20.8288777906083
23.25,-27.0496249112301,-34.6791284403835,-19.4201213820766
23.2,-22.9926315483294,-28.7022252635,-17.2830378331588
23.15,-24.3297750494453,-31.0484067064929,-17.6111433923977
23.1,-25.6493332966169,-32.3522093679496,-18.9464572252842
23.05,-22.6768604870452,-28.687454203514,-16.6662667705765
23,-28.0868657872971,-37.3462483683076,-18.8274832062865
22.95,-19.7978824382757,-24.6264644532562,-14.9693004232953
22.9,-34.3308331560757,-43.4765657872296,-25.1851005249219
22.85,-21.6845762201159,-28.1517247509025,-15.2174276893292
22.8,-27.9336620636389,-34.472684244471,-21.3946398828068
22.75,-24.0059212218774,-30.3111002846357,-17.7007421591191
22.7,-23.122500245014,-27.9523531922541,-18.2926472977738
22.65,-23.4137962849604,-29.236432081309,-17.5911604886118
22.6,-28.8236955146751,-36.3066229531486,-21.3407680762015
22.55,-19.6737633286625,-24.1133128428667,-15.2342138144583
22.5,-27.1283146549811,-33.6517029700621,-20.6049263399002
22.45,-23.5332290927569,-29.5110230507589,-17.5554351347549
22.4,-30.662812596187,-37.5462897350722,-23.7793354573018
22.35,-22.9844167319437,-27.5945272058261,-18.3743062580613
22.3,-27.8843136862213,-33.0251877003275,-22.743439672115
22.25,-32.2055555181233,-39.4885653834814,-24.9225456527651
